zip	data
28372	4238
28373	1051
28374	8993
28375	69
28376	15433
28377	4057
28378	22
28379	9957
28382	2317
28383	2699
28384	3642
28385	1054
28386	1869
28387	7597
28390	8676
28391	2200
28392	795
28393	771
28394	1978
28395	948
28396	979
28398	2306
28399	598
28401	10776
28403	18610
28405	15567
28409	14061
28411	15663
28412	19449
28420	1120
28421	806
28422	3444
28423	834
28424	42
28425	4084
28428	3110
28429	3687
28430	756
28431	2706
28432	549
28433	1543
28434	352
28435	706
28436	634
28438	578
28439	422
28441	1095
28442	471
28443	9868
28444	955
28445	4235
28447	457
28448	357
28449	886
28450	813
28451	18282
28452	328
28453	1167
28454	1172
28455	866
28456	1460
28457	4210
28458	2452
28460	5642
28461	10767
28462	5400
28463	2396
28464	797
28465	4169
28466	3935
28467	6624
28468	2537
28469	4384
28470	4719
28472	6777
28478	2043
28479	2507
28480	1292
28501	7827
28504	8621
28508	785
28509	0
28510	728
28511	257
28512	1793
28513	4255
28515	898
28516	5485
28518	3200
28519	195
28520	87
28521	638
28523	1132
28524	131
28525	1182
28526	992
28527	545
28528	243
28529	880
28530	3099
28531	436
28532	7446
28533	0
28537	6
28538	964
28539	7234
28540	18869
28542	77
28543	1782
28544	1842
28546	19492
28547	2033
28551	5149
28552	94
28553	210
28554	46
28555	2254
28556	415
28557	7628
28560	11747
28562	17217
28570	8793
28571	1339
28572	2546
28573	799
28574	6859
28575	69
28577	109
28578	1419
28579	266
28580	3723
28581	54
28582	623
28584	6026
28585	1569
28586	3138
28587	100
28589	21
28590	11088
28594	1819
28601	21244
28602	11535
28604	2956
28605	1620
28606	750
28607	12645
28609	2816
28610	4425
28611	163
28612	4803
28613	9554
28615	925
28616	21
28617	722
28618	890
28619	182
28621	4228
28622	1180
28623	789
28624	629
28625	15420
28626	1389
28627	549
28628	25
28629	15
28630	8023
28631	271
28634	1944
28635	1363
28636	1927
28637	666
28638	4545
28640	2080
28641	31
28642	2396
28643	1640
28644	594
28645	19093
28646	226
28649	506
28650	4974
28651	2104
28652	49
28653	25
28654	1395
28655	22141
28657	3594
28658	10204
28659	8632
28660	963
28662	0
28663	277
28664	22
28665	1072
28666	76
28667	104
28668	84
28669	1197
28670	883
28671	108
28672	76
28673	2878
28675	3074
28676	1354
28677	14467
28678	1906
28679	1004
28681	9747
28682	581
28683	551
28684	844
28685	851
28689	778
28690	4414
28692	2242
28693	533
28694	3500
28697	5426
28698	893
28701	1621
28702	159
28704	8635
28705	2803
28707	263
28708	141
28709	960
28710	0
28711	5282
28712	8915
28713	3673
28714	7163
28715	10197
28716	6911
28717	769
28718	285
28719	2749
28720	70
28721	4455
28722	2680
28723	3848
28725	42
28726	1450
28729	1376
28730	2775
28731	3822
28732	7234
28733	38
28734	13923
28735	118
28736	507
28739	9298
28740	940
28741	2295
28742	1254
28743	981
28745	194
28746	1366
28747	900
28748	4245
28749	45
28751	1875
28752	12383
28753	4029
28754	3407
28755	0
28756	1793
28757	21
28758	43
28759	2964
28761	3064
28762	2990
28763	1099
28766	510
28768	2788
28770	0
28771	3189
28772	587
28773	1221
28774	733
28775	333
28777	3717
28778	3739
28779	8079
28781	572
28782	3060
28783	622
28785	3487
28786	9873
28787	8918
28788	78
28789	2728
28790	1396
28791	6736
28792	16001
28801	6081
28803	13884
28804	9411
28805	8683
28806	16954
28901	2611
28902	430
28904	4589
28905	1305
28906	8936
28909	212
29001	762
29003	2234
29006	3655
29009	982
29010	4279
29014	515
29015	551
29016	11201
29018	1337
29020	9346
29030	683
29031	610
29032	1820
29033	6408
29036	10089
29037	354
29038	1050
29039	1382
29040	3428
29042	1219
29044	1983
29045	10860
29046	36
29047	1712
29048	1926
29051	169
29052	678
29053	7948
29054	4095
29055	1631
29056	969
29058	1808
29059	2047
29061	4859
29062	9
29063	14085
29065	285
29067	3993
29069	1933
29070	6220
29072	25541
29073	19326
29074	120
29075	1287
29078	6246
29079	20
29080	1041
29081	618
29082	171
29101	1021
29102	6700
29104	578
29105	545
29107	1140
29108	7706
29111	541
29112	1630
29113	636
29114	668
29115	10519
29117	0
29118	6154
29122	19
29123	2928
29125	1087
29126	994
29127	3950
29128	1786
29129	1794
29130	2977
29133	407
29135	3447
29137	1020
29138	3679
29142	1770
29145	269
29146	498
29148	2316
29150	15115
29152	647
29153	6170
29154	11698
29160	3056
29161	4219
29162	882
29163	544
29164	2021
29166	295
29168	1185
29169	10208
29170	9033
29172	3888
29175	151
29177	0
29178	1398
29180	4958
29201	9543
29203	16050
29204	7659
29205	10937
29206	8567
29207	10
29208	0
29209	14865
29210	17378
29212	12473
29223	22513
29225	0
29229	19373
29301	13596
29302	7597
29303	9435
29306	6979
29307	8017
29316	11999
29320	230
29321	1159
29322	3908
29323	5640
29324	33
29325	5125
29329	89
29330	3463
29331	59
29332	1279
29333	134
29334	6823
29335	2005
29338	66
29340	8456
29341	7418
29346	66
29349	14160
29351	628
29353	1576
29355	292
29356	3941
29360	8369
29364	258
29365	5004
29368	120
29369	6241
29370	233
29372	1663
29373	89
29374	1118
29375	41
29376	3303
29377	141
29378	98
29379	8009
29384	1571
29385	3029
29388	6404
29401	4087
29403	10398
29404	549
29405	11328
29406	12960
29407	16874
29409	24
29410	7866
29412	16769
29414	19098
29418	10990
29420	9068
29424	64
29425	0
29426	704
29429	1638
29431	2657
29432	1021
29434	236
29435	1712
29436	1761
29437	917
29438	1376
29439	447
29440	10672
29445	21849
29446	461
29448	986
29449	3009
29450	1254
29451	2009
29452	79
29453	550
29455	11616
29456	14918
29458	923
29461	15528
29464	23496
29466	16860
29468	932
29469	297
29470	2238
29471	582
29472	3525
29474	751
29475	1113
29477	2968
29479	2357
29481	645
29482	817
29483	21621
29485	21798
29486	18295
29487	1063
29488	8988
29492	9056
29493	67
29501	18400
29505	9661
29506	7100
29510	3482
29511	2364
29512	6189
29516	220
29518	442
29519	125
29520	5300
29525	728
29526	18123
29527	10310
29530	957
29532	8211
29536	5971
29540	1650
29541	3692
29543	103
29544	2749
29545	700
29546	1075
29547	962
29550	11746
29554	3555
29555	1911
29556	4640
29560	5336
29563	887
29564	519
29565	2427
29566	9787
29567	169
29568	6786
29569	6410
29570	1526
29571	5334
29572	5697
29574	4072
29575	8739
29576	16047
29577	16093
29579	20814
29580	419
29581	1682
29582	9839
29583	1876
29584	1019
29585	7662
29588	19769
29589	40
29590	1021
29591	1661
29592	504
29593	682
29594	78
29596	923
29601	7196
29605	15946
29607	20073
29609	13535
29611	13154
29613	0
29614	0
29615	18123
29617	10879
29620	5003
29621	17695
29624	5808
29625	12095
29626	5749
29627	6488
29628	1046
29630	6824
29631	6353
29634	0
29635	498
29638	1378
29639	454
29640	12800
29642	14532
29643	1191
29644	8793
29645	4452
29646	11258
29649	10547
29650	16030
29651	20524
29653	1729
29654	3729
29655	3078
29657	6242
29658	138
29659	65
29661	2654
29662	6389
29664	766
29665	186
29666	2623
29667	90
29669	5196
29670	4613
29671	7251
29672	5181
29673	11630
29676	2754
29678	10311
29680	13291
29681	24067
29682	1600
29683	107
29684	2002
29685	939
29686	337
29687	17111
29689	1861
29690	9352
29691	4943
29692	2065
29693	5789
29696	2107
29697	5798
29702	3632
29704	1348
29706	7797
29707	14104
29708	15825
29709	2427
29710	14889
29712	846
29714	1125
29715	15966
29717	609
29718	1558
29720	20376
29724	0
29726	766
29727	897
29728	3736
29729	913
29730	24323
29732	23630
29733	0
29741	680
29742	981
29743	689
29745	12936
29801	11321
29803	16409
29805	2050
29809	885
29810	1700
29812	4182
29816	314
29817	1553
29819	399
29821	386
29824	2537
29826	77
29827	1271
29828	160
29829	4344
29831	1906
29832	2110
29834	170
29835	2978
29836	183
29838	260
29840	155
29841	14138
29842	3058
29843	359
29844	53
29845	544
29847	1673
29848	388
29849	59
29851	3308
29853	2619
29856	1112
29860	6897
29899	0
29902	6072
29904	4
29905	0
29906	9995
29907	5904
29909	11678
29910	19055
29911	523
29912	10
29915	389
29916	680
29918	1621
29920	4371
29921	211
29922	386
29923	81
29924	1898
29926	10942
29927	4146
29928	7898
29929	455
29932	74
29934	163
29935	1925
29936	5516
29939	40
29940	1562
29941	134
29943	168
29944	1588
29945	1821
30002	2710
30004	24976
30005	14276
30008	11800
30009	8701
30011	6568
30012	11690
30013	10696
30014	14919
30016	20640
30017	7767
30018	33
30019	15013
30021	6828
30022	23365
30024	28362
30025	3871
30028	11506
30030	12605
30032	15530
30033	13258
30034	16312
30035	6980
30038	14694
30039	16100
30040	26656
30041	25521
30043	29286
30044	30769
30045	13991
30046	13836
30047	21916
30052	25938
30054	4047
30055	1579
30056	824
30058	22167
30060	13545
30062	23336
30064	18402
30066	22667
30067	19405
30068	12589
30070	41
30071	9092
30072	403
30075	21186
30076	17023
30078	13211
30079	1492
30080	25183
30082	10871
30083	20795
30084	14501
30087	13073
30088	10345
30090	0
30092	15648
30093	19000
30094	11917
30096	27831
30097	17015
30101	21002
30102	15198
30103	5107
30104	1636
30105	917
30106	9097
30107	6280
30108	2834
30110	5359
30111	0
30113	2329
30114	20948
30115	18105
30116	8522
30117	14195
30118	13
30120	15056
30121	9991
30122	10907
30124	1135
30125	8599
30126	15917
30127	24367
30132	17539
30134	15718
30135	22419
30137	642
30139	1645
30141	8571
30143	10360
30144	21662
30145	3265
30147	1785
30148	333
30149	23
30152	16252
30153	6596
30157	17462
30161	13116
30165	15580
30168	9030
30170	1147
30171	1033
30173	2710
30175	2315
30176	2913
30177	400
30178	1556
30179	6434
30180	14350
30182	1319
30183	2342
30184	2461
30185	1518
30187	2858
30188	25667
30189	15714
30204	5088
30205	1187
30206	1126
30213	16352
30214	11826
30215	13297
30216	1342
30217	3640
30218	643
30220	1968
30222	1683
30223	14674
30224	10814
30228	16972
30229	25
30230	3399
30233	8331
30234	839
30236	17647
30238	13580
30240	11578
30241	9492
30248	10697
30250	0
30251	869
30252	15633
30253	21590
30256	1086
30257	1384
30258	824
30259	1388
30260	8821
30263	22299
30265	14663
30268	3888
30269	15148
30272	0
30273	6121
30274	13190
30275	81
30276	6822
30277	8160
30281	27653
30284	2
30285	202
30286	9158
30288	2687
30289	6
30290	3358
30291	10654
30292	2273
30293	1004
30294	14797
30295	1658
30296	10113
30297	10473
30303	1484
30305	15319
30306	11568
30307	9646
30308	14709
30309	18865
30310	11942
30311	14882
30312	14837
30313	3383
30314	7873
30315	13210
30316	15614
30317	6389
30318	26024
30319	20217
30322	0
30324	16111
30326	5430
30327	9859
30328	18607
30329	11476
30331	24967
30332	0
30334	0
30336	299
30337	4881
30338	16272
30339	19494
30340	10794
30341	13933
30342	15337
30344	15306
30345	9809
30346	3065
30349	30994
30350	18298
30354	6382
30360	5618
30363	2304
30401	4966
30410	694
30411	1043
30412	33
30413	647
30414	17
30415	2499
30417	4021
30420	664
30421	1178
30423	30
30425	502
30426	332
30427	3941
30428	598
30429	21
30434	1852
30436	4477
30439	3983
30441	784
30442	3033
30445	978
30446	617
30448	5
30449	10
30450	839
30451	17
30452	521
30453	2248
30454	125
30455	335
30456	981
30457	1941
30458	17565
30460	0
30461	6637
30464	33
30467	3897
30470	405
30471	1591
30473	972
30474	6308
30477	1052
30501	11412
30504	9212
30506	16373
30507	8607
30510	2627
30511	1189
30512	10334
30513	5420
30516	684
30517	6427
30518	18096
30519	18101
30520	1615
30521	2051
30522	345
30523	5035
30525	3041
30527	1431
30528	8490
30529	4135
30530	2675
30531	4099
30533	9651
30534	11916
30535	3062
30536	3584
30537	726
30538	1282
30539	71
30540	8069
30541	801
30542	13620
30543	1812
30545	353
30546	3919
30547	1148
30548	8607
30549	9950
30552	831
30553	3322
30554	3261
30555	1308
30557	1868
30558	1903
30559	1889
30560	1885
30562	296
30563	1986
30564	1839
30565	1655
30566	3548
30567	1489
30568	813
30571	1642
30572	499
30573	107
30575	531
30576	1164
30577	8576
30581	19
30582	2124
30597	0
30598	13
30601	10608
30602	0
30605	17661
30606	21618
30607	4338
30609	0
30619	663
30620	5375
30621	2106
30622	4079
30623	43
30624	1496
30625	1120
30627	707
30628	2211
30629	1667
30630	932
30631	684
30633	2975
30634	782
30635	6522
30639	7
30641	687
30642	6263
30643	6909
30646	3311
30648	1013
30650	5148
30655	9696
30656	6078
30660	377
30662	3092
30663	1278
30664	11
30665	70
30666	3563
30667	394
30668	859
30669	948
30673	2900
30677	7462
30678	536
30680	16657
30683	2914
30701	15195
30705	12279
30707	6378
30708	133
30710	2697
30711	1419
30720	9258
30721	18719
30724	6
30725	1810
30726	0
30728	7472
30730	639
30731	1064
30733	981
30734	1105
30735	2200
30736	16232
30738	1304
30739	2125
30740	3003
30741	12247
30742	3236
30746	493
30747	5976
30750	1376
30751	47
30752	3771
30753	2277
30755	3835
30756	3
30757	655
30802	2029
30803	310
30805	906
30807	74
30808	1572
30809	16735
30810	758
30812	0
30813	15555
30814	3844
30815	14400
30816	976
30817	2965
30818	170
30820	386
30821	490
30822	0
30823	625
30824	6668
30828	1239
30830	5122
30833	1434
30901	7110
30904	9567
30905	837
30906	21255
30907	17793
30909	18320
30912	0
31001	881
31002	1037
31003	84
31004	0
31005	7060
31006	1549
31007	390
31008	7763
31009	414
31011	264
31012	449
31014	4397
31015	7489
31016	675
31017	606
31018	483
31019	1073
31020	709
31021	10422
31022	640
31023	5100
31024	9630
31025	497
31027	3878
31028	2059
31029	6399
31030	6195
31031	2627
31032	5217
31033	909
31034	27
31035	473
31036	3604
31037	755
31038	334
31039	0
31041	289
31042	627
31044	999
31045	47
31046	1211
31047	6733
31049	650
31050	441
31051	49
31052	3212
31054	503
31055	1401
31057	635
31058	759
31060	626
31061	15237
31062	0
31063	1608
31064	3797
31065	530
31066	317
31067	64
31068	1276
31069	8684
31070	386
31071	350
31072	364
31075	917
31076	1135
31077	329
31078	1371
31079	1030
31081	56
31082	4059
31083	51
31084	0
31085	435
31087	2969
31088	22050
31089	1591
31090	350
31091	1118
31092	2014
31093	11644
31094	414
31096	2355
31097	459
31098	834
31201	3745
31204	12940
31206	8645
31207	0
31210	13737
31211	6331
31213	0
31216	6089
31217	6192
31220	5866
31301	1623
31302	3028
31303	1020
31305	2306
31307	521
31308	3102
31309	176
31312	8196
31313	15394
31314	0
31315	2424
31316	4477
31318	200
31320	3933
31321	2946
31322	11717
31323	625
31324	11858
31326	8898
31327	19
31328	1615
31329	3193
31331	2439
31333	101
31401	8784
31404	12830
31405	15191
31406	14163
31407	8814
31408	4100
31409	0
31410	9471
31411	4279
31415	4164
31419	22492
31421	9
31501	5325
31503	7633
31510	3396
31512	828
31513	6150
31516	5951
31518	239
31519	1281
31520	8915
31522	8226
31523	5517
31524	0
31525	11225
31527	659
31532	277
31533	6593
31535	4548
31537	3370
31539	5095
31542	964
31543	1797
31544	178
31545	5993
31546	2650
31547	0
31548	8832
31549	561
31550	404
31551	389
31552	336
31553	1827
31554	1663
31555	1116
31556	16
31557	1294
31558	8985
31560	1137
31561	61
31562	736
31563	529
31564	0
31565	877
31566	1543
31567	475
31568	306
31569	1971
31599	0
31601	12176
31602	13666
31605	9108
31606	1353
31620	4087
31622	722
31623	64
31624	556
31625	432
31626	1233
31627	93
31629	311
31630	286
31631	317
31632	5603
31634	1876
31635	2495
31636	4272
31637	1144
31638	318
